customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00178,Male,0,Yes,Yes,10,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,87.78,883.98,Yes
CUST00179,Female,0,Yes,No,70,No,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card,43.57,3076.88,Yes
CUST00180,Male,0,Yes,No,71,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,No,Electronic check,101.2,7185.1,No
CUST00181,Female,1,Yes,Yes,52,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,117.63,6138.44,No
CUST00182,Female,1,Yes,No,14,Yes,No phone service,No,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer,118.7,1652.77,Yes
CUST00183,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,65.43,594.4,No
CUST00184,Male,1,Yes,No,14,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,61.3,855.15,Yes
CUST00185,Female,0,Yes,No,15,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card,90.95,1392.84,No
CUST00186,Male,1,No,No,19,No,No,DSL,No,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer,79.98,1523.46,No
CUST00187,Male,1,No,Yes,23,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,One year,No,Electronic check,39.36,930.3,No
CUST00188,Female,0,No,Yes,1,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,No,Bank transfer,31.22,20.96,Yes
CUST00189,Male,1,Yes,Yes,48,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No,One year,Yes,Bank transfer,77.77,3737.68,Yes
CUST00190,Male,0,Yes,Yes,48,Yes,No phone service,No,No,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card,24.43,1195.84,No
CUST00191,Male,1,No,No,25,No,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,28.47,690.88,No
CUST00192,Male,1,Yes,Yes,54,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,59.16,3220.14,No
CUST00193,Male,1,No,No,8,No,No,DSL,No,No internet service,No,Yes,Yes,Yes,Two year,No,Electronic check,110.83,891.34,No
CUST00194,Male,0,Yes,No,18,No,No,No,Yes,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,97.74,1760.84,Yes
CUST00195,Female,0,No,Yes,47,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Credit card,28.64,1343.41,Yes
CUST00196,Female,1,Yes,No,14,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,93.4,1296.76,Yes
CUST00197,Female,0,Yes,Yes,39,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,One year,No,Credit card,78.74,3071.97,No
CUST00198,Female,0,No,Yes,33,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,No,Electronic check,84.43,2791.98,No
CUST00199,Female,1,Yes,Yes,15,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,One year,No,Credit card,81.88,1217.66,No
CUST00200,Female,0,No,Yes,35,No,No phone service,DSL,No internet service,No,No,No,No,No internet service,One year,Yes,Electronic check,98.63,3481.1,No
CUST00201,Male,1,Yes,No,21,Yes,No,DSL,Yes,No internet service,No,No,No,No internet service,Two year,No,Credit card,72.29,1504.47,No
CUST00202,Female,1,Yes,No,30,Yes,No phone service,No,Yes,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,99.58,2993.7,Yes
CUST00203,Male,0,Yes,Yes,62,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer,70.09,4349.29,No
CUST00204,Male,1,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,Two year,Yes,Mailed check,111.01,4303.42,No
CUST00205,Female,0,Yes,Yes,3,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,21.12,45.46,No
CUST00206,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,63.32,264.77,No
CUST00207,Female,1,No,Yes,50,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,60.33,3008.8,No
CUST00208,Male,1,No,No,12,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,Two year,No,Bank transfer,20.27,236.97,No
CUST00209,Male,1,Yes,No,43,No,No,DSL,No,Yes,No,No,Yes,No internet service,One year,No,Mailed check,59.9,2604.2,Yes
CUST00210,Female,1,No,Yes,35,No,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,94.42,3277.96,No
CUST00211,Female,0,No,Yes,5,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer,74.1,369.98,No
CUST00212,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,100.49,386.5,Yes
CUST00213,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,No,Credit card,20.33,682.57,Yes
CUST00214,Female,0,Yes,Yes,65,Yes,No phone service,No,No,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,36.84,2389.97,Yes
CUST00215,Male,0,Yes,No,59,No,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,One year,Yes,Credit card,66.79,3925.88,No
CUST00216,Female,1,Yes,Yes,16,No,No,No,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,55.28,867.73,No
CUST00217,Female,1,No,Yes,26,No,No phone service,DSL,Yes,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,34.95,878.71,No
CUST00218,Male,0,No,Yes,4,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,63.11,226.68,No
CUST00219,Female,0,No,Yes,11,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,74.78,840.57,No
CUST00220,Male,1,Yes,Yes,72,Yes,No phone service,No,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Bank transfer,117.8,8506.3,No
CUST00221,Female,0,No,No,20,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,57.41,1173.3,Yes
CUST00222,Male,0,Yes,Yes,63,No,Yes,No,No internet service,No internet service,Yes,No,No,No internet service,One year,No,Bank transfer,72.71,4590.42,No
CUST00223,Female,0,Yes,No,44,Yes,Yes,DSL,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,94.52,4153.93,Yes
CUST00224,Male,1,No,Yes,53,No,No phone service,No,Yes,No,No internet service,No,No,No internet service,Two year,No,Credit card,32.35,1730.88,No
CUST00225,Male,1,Yes,No,19,Yes,No phone service,No,No,No,No,Yes,No,No,Two year,Yes,Electronic check,36.52,678.66,No
CUST00226,Female,0,Yes,Yes,19,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,No,One year,No,Bank transfer,87.2,1629.45,No
CUST00227,Female,0,Yes,Yes,28,Yes,Yes,No,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer,53.49,1486.27,Yes
CUST00228,Male,0,No,Yes,8,No,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card,22.3,182.14,No
CUST00229,Male,1,No,Yes,6,No,No phone service,No,Yes,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,77.71,457.67,No
CUST00230,Male,0,Yes,Yes,42,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,73.98,3130.02,Yes
CUST00231,Female,1,Yes,Yes,52,No,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,One year,No,Bank transfer,106.99,5568.56,No
CUST00232,Female,1,Yes,No,36,Yes,No phone service,DSL,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card,106.95,3853.16,Yes
CUST00233,Male,0,No,No,65,Yes,No phone service,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,70.74,4596.25,No
CUST00234,Male,1,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,Yes,No,No,Yes,One year,No,Bank transfer,48.28,1573.04,No
CUST00235,Female,0,Yes,Yes,60,No,Yes,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,37.91,2302.81,Yes
CUST00236,Male,1,Yes,Yes,31,Yes,No phone service,No,No internet service,No,No internet service,Yes,Yes,Yes,One year,Yes,Credit card,43.38,1373.09,No
CUST00237,Male,0,No,Yes,21,No,No,DSL,Yes,No,No internet service,No internet service,No internet service,No,Two year,No,Mailed check,35.71,742.51,No
CUST00238,Female,0,Yes,Yes,46,No,Yes,DSL,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer,29.49,1343.15,Yes
CUST00239,Male,0,Yes,No,66,No,No,DSL,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Electronic check,47.37,3139.5,No
CUST00240,Male,0,Yes,Yes,6,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No,Yes,One year,Yes,Electronic check,111.58,681.6,No
CUST00241,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,Yes,Credit card,55.96,3490.43,No
CUST00242,Female,1,Yes,No,59,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Two year,No,Electronic check,110.06,6465.91,No
CUST00243,Male,1,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,99.49,7085.38,No
CUST00244,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Credit card,29.37,221.48,Yes
CUST00245,Male,1,Yes,Yes,57,No,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,One year,Yes,Mailed check,76.79,4372.47,No
CUST00246,Female,1,No,No,15,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,63.41,967.73,No
CUST00247,Male,1,Yes,No,39,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,111.99,4381.61,No
CUST00248,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,103.71,3813.85,Yes
CUST00249,Male,0,No,No,18,No,No phone service,No,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,36.75,638.78,No
CUST00250,Male,1,No,No,62,No,No,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,61.4,3786.8,No
CUST00251,Male,1,Yes,Yes,17,No,No phone service,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,No,Credit card,51.38,884.01,No
CUST00252,Male,0,Yes,No,25,No,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,62.4,1553.76,No
CUST00253,Female,1,No,Yes,12,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No,Yes,One year,No,Credit card,35.44,419.69,Yes
CUST00254,Female,1,No,No,62,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Credit card,113.49,7039.71,No
CUST00255,Male,0,Yes,No,57,Yes,No phone service,No,No internet service,No,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,84.82,4832.9,No
CUST00256,Female,0,No,No,45,No,Yes,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.97,2988.7,No
CUST00257,Female,1,No,No,1,Yes,No phone service,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,88.0,77.39,No
CUST00258,Female,0,Yes,No,72,No,No,No,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,42.5,3069.28,No
CUST00259,Female,1,No,Yes,21,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,116.84,2463.76,No
CUST00260,Male,1,Yes,No,61,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No,Yes,One year,No,Bank transfer,86.8,5269.87,No
CUST00261,Male,0,No,No,14,Yes,No phone service,DSL,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card,114.66,1618.35,No
CUST00262,Female,1,No,Yes,6,No,Yes,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,107.85,659.26,No
CUST00263,Male,1,Yes,Yes,26,Yes,No,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,51.46,1331.83,Yes
CUST00264,Male,0,No,Yes,52,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,28.76,1520.24,No
CUST00265,Female,1,Yes,Yes,72,No,No phone service,No,No internet service,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,73.46,5304.09,No
CUST00266,Male,0,Yes,Yes,57,No,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card,70.96,4022.87,No
CUST00267,Female,1,No,No,17,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,44.87,754.84,No
CUST00268,Male,1,No,Yes,8,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,One year,No,Electronic check,69.14,526.04,No
CUST00269,Male,0,Yes,No,65,No,No phone service,DSL,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,43.02,2812.94,No
CUST00270,Female,0,No,Yes,38,No,No phone service,No,No,No,No internet service,No internet service,No,No internet service,One year,No,Mailed check,100.71,3832.02,No
CUST00271,Male,1,No,No,69,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,53.29,3681.48,No
CUST00272,Male,0,No,No,17,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card,44.91,773.33,No
CUST00273,Female,0,Yes,No,4,No,No phone service,DSL,No,No,No,No internet service,No internet service,No,Two year,No,Electronic check,77.2,284.59,No
CUST00274,Female,1,Yes,Yes,67,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,94.06,6300.04,No
CUST00275,Male,1,No,Yes,20,No,No,No,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer,25.85,543.29,No
CUST00276,Female,1,No,No,72,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,119.72,8647.83,No
CUST00277,Male,0,Yes,Yes,25,No,No,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Credit card,44.57,1085.77,No
CUST00278,Male,1,Yes,No,23,Yes,No,No,Yes,Yes,No,No internet service,No internet service,No,One year,No,Mailed check,45.34,1023.86,No
CUST00279,Male,1,Yes,No,68,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,One year,Yes,Electronic check,89.05,6075.01,No
CUST00280,Female,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,One year,No,Mailed check,76.54,1290.22,Yes
CUST00281,Male,0,Yes,No,30,No,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card,52.66,1549.86,No
CUST00282,Female,1,No,No,7,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer,76.56,531.01,No
CUST00283,Female,0,Yes,Yes,31,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Mailed check,78.64,2433.85,No
CUST00284,Male,1,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Credit card,69.48,879.94,Yes
CUST00285,Female,0,No,Yes,26,Yes,No phone service,DSL,Yes,Yes,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer,118.74,3079.03,No
CUST00286,Female,1,No,Yes,18,No,No,No,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,68.78,1265.14,No
CUST00287,Female,0,Yes,Yes,18,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Electronic check,31.59,540.11,Yes
CUST00288,Male,1,No,No,17,No,Yes,Fiber optic,No,No,No internet service,No,Yes,No,One year,Yes,Electronic check,105.81,1794.36,Yes
CUST00289,Male,0,No,Yes,69,No,No phone service,No,Yes,Yes,No,No internet service,No internet service,No,Two year,No,Credit card,34.08,2371.5,No
CUST00290,Male,1,No,No,54,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,62.14,3359.89,Yes
CUST00291,Female,0,No,No,31,No,Yes,No,Yes,No,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card,46.48,1443.98,No
CUST00292,Female,1,No,Yes,38,No,No,No,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer,65.11,2486.77,No
CUST00293,Male,0,No,Yes,62,No,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,49.88,3093.81,No
CUST00294,Male,1,Yes,No,32,No,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,29.67,955.82,Yes
CUST00295,Female,1,No,No,37,No,No phone service,No,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,110.93,4131.03,Yes
CUST00296,Male,0,No,Yes,59,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,One year,No,Electronic check,21.63,1250.44,No
CUST00297,Female,1,Yes,Yes,61,No,Yes,No,Yes,No internet service,Yes,No,No,No internet service,One year,No,Electronic check,79.21,4854.76,No
CUST00298,Male,0,No,No,60,No,No,No,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,70.91,4281.8,No
CUST00299,Female,1,Yes,No,65,No,No,No,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Credit card,26.8,1719.56,No
CUST00300,Female,0,Yes,No,45,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,100.31,4532.14,No
CUST00301,Male,0,No,Yes,67,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.55,2108.69,No
CUST00302,Female,1,No,Yes,4,No,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,30.69,129.48,No
CUST00303,Female,1,No,Yes,52,No,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,22.11,1141.63,No
CUST00304,Female,0,No,No,33,No,Yes,No,Yes,No internet service,Yes,No,No,Yes,Two year,Yes,Credit card,48.66,1616.7,Yes
